object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,
XL Axiata Tbk,'1069443618681761793,03/12/2018 11:10,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ArmitaFibri @XLAxiata_Tbk keren..,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069443618681761793,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1067749342897786881,'75524892,,,"[{""id"":""\\""75524892\\"""",""name"":""\\""ArmitaFibri\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'hu,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069430496210300929,03/12/2018 10:17,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ArmitaFibri @XLAxiata_Tbk keretanya keren!,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069430496210300929,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068400481787990016,'75524892,,,"[{""id"":""\\""75524892\\"""",""name"":""\\""ArmitaFibri\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1068577246598725632,01/12/2018 1:47,'social_media,'twitter,'status,'account,'711842070080544770,'172000163,'lombaapasaja,'Lomba Apa Saja,'@ArmitaFibri @XLAxiata_Tbk semnoga lancar persalinannnya,2,'http://pbs.twimg.com/profile_images/437057732839866368/UBklHToD_normal.jpeg,[],'https://twitter.com/statuses/1068577246598725632,'info lomba terlengkap dari seluruh dunia maya, nusantara, dan penjuru dunia tiap hari! Klik http://t.co/vqyWuF3ihg Paling update!!!,'1067416287993716736,'75524892,,,"[{""id"":""\\""75524892\\"""",""name"":""\\""ArmitaFibri\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",22508,0,0,0,,,'male,[],0,,,,'in,'en,,,,,,,,,,,,
'xl,'1069893801265684485,04/12/2018 16:58,'social_media,'twitter,'status,'keyword,'xl,'470086142,'gudetamay,'.,'@askmenfess Xl murah banget. Hemat gue streaming drakor kaga abis abis.,2,'http://pbs.twimg.com/profile_images/1066882879488053248/5_sKt8K9_normal.jpg,[],'https://twitter.com/statuses/1069893801265684485,'You don’t know me.,'1069892897082814464,'810423824034299904,,,"[{""id"":""\\""810423824034299904\\"""",""name"":""\\""askmenfess\\""""}]",880,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,,,,,,
'Cari Aman,'1073168167667560448,13/12/2018 17:50,'social_media,'twitter,'status,'keyword,'Cari Aman,'982651727663923201,'MMayoen,'Mayoen_Soemoerbatoe,"'@AstraHondaCare ""Jalan-jalan membeli kurma, ""Nikmat rasanya ayam betutu, ""Ku perhatikan dg penuh seksama, ""Kata pelengkapnya kata ""SATU"",    (😃😃😃...) #AstraHondaCare #Cari_Aman  #SalamSatuHATI #KuisAHC #KamisKuis  Ayo kuyyy ikut @Jon_perdana @Ratmangondhez1 @Agam_Ditungguin  SEMOGA BERUNTUNG!",2,'http://pbs.twimg.com/profile_images/1009711394709622784/s7LQjZzU_normal.jpg,[],'https://twitter.com/statuses/1073168167667560448,'Selalu bersyukur dan Rendah Hati,'1073138014916755456,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""},{""id"":""\\""915154956830699520\\"""",""name"":""\\""Jon_perdana\\""""},{""id"":""\\""784928342449360897\\"""",""name"":""\\""Ratmangondhez1\\""""},{""id"":""\\""719433407776690176\\"""",""name"":""\\""Agam_Ditungguin\\""""}]",145,0,1,0,,'DKI Jakarta, Indonesia,,[],1,,,,'in,'id,,,,,,,,,,,,,
'Cari Aman,'1075667196016177152,20/12/2018 15:20,'social_media,'twitter,'status,'keyword,'Cari Aman,'2364074322,'entzusiast,'Sunset 🌇,'@AstraHondaCare A (Kulkas) &amp G (pot bunga) @erni_bonbon @fazley_ @raissa_kusuma @irly_ani #AstraHondaMotor #Cari_Aman #SalamSatuHati #KuisAHC #kamisKuiz,2,'http://pbs.twimg.com/profile_images/913696779341664256/NKtfVjph_normal.jpg,[],'https://twitter.com/statuses/1075667196016177152,,'1075664340638810113,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""},{""id"":""\\""499506496\\"""",""name"":""\\""erni_bonbon\\""""},{""id"":""\\""2393598355\\"""",""name"":""\\""Fazley_\\""""},{""id"":""\\""110890743\\"""",""name"":""\\""Raissa_Kusuma\\""""},{""id"":""\\""2762758623\\"""",""name"":""\\""irly_ani\\""""}]",1158,0,0,0,,,'Tangerangscheweg,,[],0,'Indonesia,'Tangerang,'Banten,'in,,,,,,,,,,,,,,
'Cari Aman,'1076012641909235713,21/12/2018 14:12,'social_media,'twitter,'status,'keyword,'Cari Aman,'1075805286214979584,'syaa_dee,'Dee_Syaa,'@AstraHondaCare A dan G #AstraHondaCare  #Cari_Aman #SalamSatuHATI  #KuisAHC  Yuk ikutan @fitriindaahp  @ratuanandita_  @winarni53962005  @wilia_tory  @yua2553,2,'http://pbs.twimg.com/profile_images/1075806203563761664/Q933F92u_normal.jpg,[],'https://twitter.com/statuses/1076012641909235713,'Tidak semua yg berbicara itu tau, dan tidak semua yg tau itu mau berbicara..  Cp : Only DM,'1075664340638810113,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""},{""id"":""\\""839778076565233664\\"""",""name"":""\\""fitriindaahp\\""""},{""id"":""\\""77496309\\"""",""name"":""\\""ratuanandita_\\""""},{""id"":""\\""780293540874100736\\"""",""name"":""\\""winarni53962005\\""""},{""id"":""\\""897227478673932289\\"""",""name"":""\\""wilia_tory\\""""},{""id"":""\\""1004143068214247424\\"""",""name"":""\\""yua2553\\""""}]",7,0,0,0,,,'Medan Kota, Indonesia,,[],0,'Indonesia,'Medan,'Sumatera Utara,'in,,,,,,,,,,,,
'Cari Aman,'1075705162092560384,20/12/2018 17:51,'social_media,'twitter,'status,'keyword,'Cari Aman,'961912630389583872,'baimchuleng,'baimchuleng,'@AstraHondaCare ➡�?A dan G. #AstraHondaCare  #Cari_Aman #SalamSatuHATI  #KuisAHC  Yuk ikutan jawab ,-1, wish me luck ☺�?,2,'http://pbs.twimg.com/profile_images/1017069916334141440/DKUTetKP_normal.jpg,[],'https://twitter.com/statuses/1075705162092560384,,'1075664340638810113,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""},{""id"":""\\""872687262172987392\\"""",""name"":""\\""IkeSuminar\\""""},{""id"":""\\""374397535\\"""",""name"":""\\""KokoKR8\\""""},{""id"":""\\""4915461758\\"""",""name"":""\\""Liezna_love\\""""},{""id"":""\\""893458847473336320\\"""",""name"":""\\""IrawatiLies\\""""},{""id"":""\\""739106232389140480\\"""",""name"":""\\""LiaArkana\\""""},{""id"":""\\""909065111154786306\\"""",""name"":""\\""arhana2014\\""""},{""id"":""\\""936558398249648128\\"""",""name"":""\\""NitaSitinjak5\\""""},{""id"":""\\""290371417\\"""",""name"":""\\""masnurcute\\""""},{""id"":""\\""755349835109150720\\"""",""name"":""\\""smithkocan\\""""}]",177,0,0,0,,,'Ciamis, Indonesia,,[],0,'Indonesia,'Ciamis,'Jawa Barat,'in,,,,,,,,,,,
'Cari Aman,'1075277358838382592,19/12/2018 13:31,'social_media,'twitter,'status,'keyword,'Cari Aman,'505399895,'hakita_,'Tika,'@AstraHondaCare Mantap �? #Cari_Aman,2,'http://pbs.twimg.com/profile_images/1006259154107789312/zcJu9nfv_normal.jpg,[],'https://twitter.com/statuses/1075277358838382592,'Undzur maa qoola.. Wa la tandzur man qoola. lihat apa yg dikatakan.. jgn melihat siapa yg mengatakan..,'1075269543969349632,'2905867182,,,"[{""id"":""2905867182"",""name"":""AstraHondaCare""}]",40,0,1,0,,,'Cariu, Bogor - Indonesia,,[],0,,,,'in,,,,,,,,,,,,,
'Cari Aman,'1073437258059902977,14/12/2018 11:39,'social_media,'twitter,'status,'keyword,'Cari Aman,'186317541,'Novi_priell,'^_N_A_D_^,'@AstraHondaCare SATU #AstraHondaCare #Cari_Aman #SalamSatuHATI #KuisAHC #KamisQuis  Yuk ikutan  @Domo_Wang @Niastewart3 @ASku82 @astrikaniaa @kiaYaarAmeer @alika_restia94 @apiyani_cica @ardaNAFF @sisiliand @binayashekhar @hendralm @AtmazhaSya @samuel_muji @mvie_adawiyah @Noy_Rayden,2,'http://pbs.twimg.com/profile_images/979577240970129408/7RtUL_D4_normal.jpg,[],'https://twitter.com/statuses/1073437258059902977,'Inilah janjiku, yakinkan di hatimu, tak akan ku berpaling meskipun engkau jauh, tuk selamanya tetap di hatiku. ♥Azza♥,'1073138014916755456,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""},{""id"":""\\""156900801\\"""",""name"":""\\""Domo_Wang\\""""},{""id"":""\\""1064564881\\"""",""name"":""\\""Niastewart3\\""""},{""id"":""\\""615203299\\"""",""name"":""\\""ASku82\\""""},{""id"":""\\""77389965\\"""",""name"":""\\""astrikaniaa\\""""},{""id"":""\\""3226489752\\"""",""name"":""\\""kiaYaarAmeer\\""""},{""id"":""\\""2187749263\\"""",""name"":""\\""alika_restia94\\""""},{""id"":""\\""1956624877\\"""",""name"":""\\""apiyani_cica\\""""},{""id"":""\\""92439203\\"""",""name"":""\\""ardaNAFF\\""""},{""id"":""\\""568881763\\"""",""name"":""\\""sisiliand\\""""},{""id"":""\\""68968149\\"""",""name"":""\\""binayashekhar\\""""},{""id"":""\\""223423956\\"""",""name"":""\\""hendralm\\""""},{""id"":""\\""612884045\\"""",""name"":""\\""AtmazhaSya\\""""},{""id"":""\\""148949417\\"""",""name"":""\\""samuel_muji\\""""},{""id"":""\\""2541722203\\"""",""name"":""\\""mvie_adawiyah\\""""},{""id"":""\\""814543328\\"""",""name"":""\\""Noy_Rayden\\""""}]",9847,0,0,0,,'Sukabumi, Indonesia,,[],0,'Indonesia,'Sukabumi,'Jawa Barat,'in,'en,,,,,,,,,,
'Cari Aman,'1075651483528384513,20/12/2018 14:17,'social_media,'twitter,'status,'keyword,'Cari Aman,'928836731012386816,'nonna_teas,'Tyas Hokiyaa🌻,'@AstraHondaCare siap min.. #Cari_Aman,2,'http://pbs.twimg.com/profile_images/1063758876795789317/N5qvmzbR_normal.jpg,[],'https://twitter.com/statuses/1075651483528384513,'Dibalik lika liku pasti ada akhir yang indah.�?��?��?�,'1075635763662905344,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""}]",184,0,0,0,,,'Yogyakarta, Indonesia,'female,"[""travel""]",0,'Indonesia,'Yogyakarta,'DI Yogyakarta,'in,,,,,,,,,,,,,
'Cari Aman,'1075642350817275904,20/12/2018 13:41,'social_media,'twitter,'status,'keyword,'Cari Aman,'3186267121,'ayoesfa,'yoesfa amyani,'@AstraHondaCare siap,-1,2,'http://pbs.twimg.com/profile_images/1010465951739830273/2gjzB6iS_normal.jpg,[],'https://twitter.com/statuses/1075642350817275904,'Yakin Usaha Sampai,'1075641988047724546,'2905867182,,,"[{""id"":""\\""2905867182\\"""",""name"":""\\""AstraHondaCare\\""""}]",291,0,0,0,,,'Jawa Barat, Indonesia,,"[""technology""]",0,,,,'in,,,,,,,,,,,,
XL Axiata Tbk,'1068576590186000384,01/12/2018 1:44,'social_media,'twitter,'status,'account,'711842070080544770,'172000163,'lombaapasaja,'Lomba Apa Saja,'@ayakhairiah_ @XLAxiata_Tbk jadi lancar dan mudah,2,'http://pbs.twimg.com/profile_images/437057732839866368/UBklHToD_normal.jpeg,[],'https://twitter.com/statuses/1068576590186000384,'info lomba terlengkap dari seluruh dunia maya, nusantara, dan penjuru dunia tiap hari! Klik http://t.co/vqyWuF3ihg Paling update!!!,'1067395505372577792,'874770397,,,"[{""id"":""\\""874770397\\"""",""name"":""\\""ayakhairiah_\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",22508,0,0,0,,,'male,[],0,,,,'in,'en,,,,,,,,,,,,
XL Axiata Tbk,'1069423409849786368,03/12/2018 9:49,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ayakhairiah_ @XLAxiata_Tbk mantap,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069423409849786368,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068854328683679744,'874770397,,,"[{""id"":""\\""874770397\\"""",""name"":""\\""ayakhairiah_\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069438437231476736,03/12/2018 10:49,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ayakhairiah_ @XLAxiata_Tbk mantap,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069438437231476736,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1067788121037725696,'874770397,,,"[{""id"":""\\""874770397\\"""",""name"":""\\""ayakhairiah_\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069434173838880770,03/12/2018 10:32,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ayakhairiah_ @XLAxiata_Tbk wah mantap!,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069434173838880770,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068129893383208960,'874770397,,,"[{""id"":""\\""874770397\\"""",""name"":""\\""ayakhairiah_\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069428376413171712,03/12/2018 10:09,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@ayakhairiah_ @XLAxiata_Tbk yoi jd lancar ya,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069428376413171712,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068493421877161984,'874770397,,,"[{""id"":""\\""874770397\\"""",""name"":""\\""ayakhairiah_\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
Telkomsel,'1068834832094916609,01/12/2018 18:50,'social_media,'twitter,'status,'account,'255409050,'88103776,'cummeee,'Yudi,'@baidui20 @Telkomsel Murah kok duy 75ribu bisa dpt 15GB,-1, telpon ke telkomsel sep… https://t.co/QvNJurWAKl,2,'http://pbs.twimg.com/profile_images/1060878363131183106/Gn66ldi5_normal.jpg,[],'https://twitter.com/statuses/1068834832094916609,'Gak pernah menang kuis dari @oppoindonesia,'1068232609929416704,'120123712,,,"[{""id"":""\\""120123712\\"""",""name"":""\\""baidui20\\""""},{""id"":""\\""255409050\\"""",""name"":""\\""Telkomsel\\""""}]",308,0,0,0,,,'male,"[""education""]",0,,,,'in,'en,,,,,,,,,,,,
Telkomsel,'1068633612998762496,01/12/2018 5:31,'social_media,'twitter,'status,'account,'255409050,'250915447,'salsamutiaraaa,'Salsabila Muharam,'@bebeud @KurmaMadi Aku ganti telkomsel asa jauh lebih bagus ah,2,'http://pbs.twimg.com/profile_images/1034052855542366209/ntkkhP0X_normal.jpg,[],'https://twitter.com/statuses/1068633612998762496,,'1068526800026796032,'120690022,,,"[{""id"":""\\""120690022\\"""",""name"":""\\""bebeud\\""""},{""id"":""\\""372765684\\"""",""name"":""\\""KurmaMadi\\""""}]",375,0,0,0,,,'female,[],0,,,,'in,'en,,,,,,,,,,,,,,
myXL Care,'1069257354548457472,02/12/2018 22:49,'social_media,'twitter,'status,'account,'82552414,'944827502815350787,'Berbagikamar,'Sopian P,'@dasarcevin @myXL Gw kaga ngab,-1,2,'http://pbs.twimg.com/profile_images/1061866785580806144/Ot8gAC3s_normal.jpg,[],'https://twitter.com/statuses/1069257354548457472,'Swara dari timur,'1069181330594779137,'296639049,,,"[{""id"":""\\""296639049\\"""",""name"":""\\""dasarcevin\\""""},{""id"":""\\""82552414\\"""",""name"":""\\""myXL\\""""}]",11,0,0,0,,'West Java, Indonesia,,[],0,,,,'in,'en,,,,,,,,,,,,
Den Dimas,'UgxINVW_usZpPAacNwt4AaABAg,15/12/2018 1:18,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCCiOXf-IKgmR9DCJ7dxdSng,'Po Zaid,'Po Zaid,'@Den Dimas.......this is a sexy bike ......mantappppp,2,,[],'https://www.youtube.com/watch?v=UgxINVW_usZpPAacNwt4AaABAg,,'UDRxTM3vHjk,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'xl,'1069539674450931712,03/12/2018 17:31,'social_media,'twitter,'status,'keyword,'xl,'92526046,'martindkd,'ScissorSalad ✂�?🥗,'@doggudoggu XL masih cukup oke dan murah untuk internetnya.,2,'http://pbs.twimg.com/profile_images/1065662927661715457/eMthH3zU_normal.jpg,[],'https://twitter.com/statuses/1069539674450931712,'Not that typical grad student. Remind him if he tweets a lot about video games, comics, or movies because he should work on his PhD preliminary exam.,'1069538601434734592,'237950413,,,"[{""id"":""\\""237950413\\"""",""name"":""\\""doggudoggu\\""""}]",407,0,0,0,,'Pullman, WA,,"[""automotive"",""education"",""game"",""marketing""]",0,,,,'in,'en,,,,,,,,,,,
'xl,'1070144429195911168,05/12/2018 9:34,'social_media,'twitter,'status,'keyword,'xl,'2940591493,'ekky____,'Ekky,'@duwiDS_ XL Prioritas wik.. Murah.. Paket banyak ada bonus free call &amp sms..,2,'http://pbs.twimg.com/profile_images/1045279110988087296/tC2xoRol_normal.jpg,[],'https://twitter.com/statuses/1070144429195911168,'ekkyadikoesoemo !!! Why So Serious!!! Just My Alter Ego!!! Trust me, I'm a Law(lie)yer!!!,'1070144248295485440,'257501794,,,"[{""id"":""\\""257501794\\"""",""name"":""\\""duwiDS_\\""""}]",718,0,0,0,,'(Jog)Jakarta,,"[""law"",""psychology""]",0,,,,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069435446529163264,03/12/2018 10:37,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@edyekspayer @XLAxiata_Tbk keren...,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069435446529163264,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068095309912276992,'1078300351,,,"[{""id"":""\\""1078300351\\"""",""name"":""\\""edyekspayer\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'hu,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1069436605763481600,03/12/2018 10:42,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@edyekspayer @XLAxiata_Tbk mantap,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069436605763481600,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068031146049425409,'1078300351,,,"[{""id"":""\\""1078300351\\"""",""name"":""\\""edyekspayer\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1068828490043023360,01/12/2018 18:25,'social_media,'twitter,'status,'account,'711842070080544770,'88361938,'Rhoshandha,'Rhoshandhayani KT,'@edyekspayer @XLAxiata_Tbk Wuah keren sudah mulai berbisnis 💕💕,2,'http://pbs.twimg.com/profile_images/1057108671388217345/3QoC4xlv_normal.jpg,[],'https://twitter.com/statuses/1068828490043023360,'#Blogger #BloggerPerempuan #WarungBlogger,'1068403616178876416,'1078300351,,,"[{""id"":""\\""1078300351\\"""",""name"":""\\""edyekspayer\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1423,0,0,0,,'Lumajang, Indonesia,,"[""automotive""]",0,'Indonesia,'Lumajang,'Jawa Timur,'in,'id,,,,,,,,,,,,,
XL Axiata Tbk,'1068828786659971072,01/12/2018 18:26,'social_media,'twitter,'status,'account,'711842070080544770,'88361938,'Rhoshandha,'Rhoshandhayani KT,'@edyekspayer @XLAxiata_Tbk Wuah keren. Aku pengen deh nonton teater,2,'http://pbs.twimg.com/profile_images/1057108671388217345/3QoC4xlv_normal.jpg,[],'https://twitter.com/statuses/1068828786659971072,'#Blogger #BloggerPerempuan #WarungBlogger,'1067388060436856832,'1078300351,,,"[{""id"":""\\""1078300351\\"""",""name"":""\\""edyekspayer\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1423,0,0,0,,'Lumajang, Indonesia,,"[""automotive""]",0,'Indonesia,'Lumajang,'Jawa Timur,'in,'id,,,,,,,,,,,,,
XL Axiata Tbk,'1069423909441744897,03/12/2018 9:51,'social_media,'twitter,'status,'account,'711842070080544770,'754555174190845952,'dompetcerdas,'farida,'@eko_pemimpi @XLAxiata_Tbk ee...lancar jg ya di sana,2,'http://pbs.twimg.com/profile_images/921599112775999488/t7Ep0rQI_normal.jpg,[],'https://twitter.com/statuses/1069423909441744897,'Lifestyle & Mom Blogger Member of Blogger Perempuan, KEB & Blogger Crony,'1068850190176595972,'552481556,,,"[{""id"":""\\""552481556\\"""",""name"":""\\""eko_pemimpi\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",1176,0,0,0,,'Semarang,'female,"[""automotive"",""design""]",0,'Indonesia,'Semarang,'Jawa Tengah,'in,'en,,,,,,,,,,,,,
XL Axiata Tbk,'1068578581092065280,01/12/2018 1:52,'social_media,'twitter,'status,'account,'711842070080544770,'172000163,'lombaapasaja,'Lomba Apa Saja,'@eko_pemimpi @XLAxiata_Tbk selalu lancar dlam segala cuaca,2,'http://pbs.twimg.com/profile_images/437057732839866368/UBklHToD_normal.jpeg,[],'https://twitter.com/statuses/1068578581092065280,'info lomba terlengkap dari seluruh dunia maya, nusantara, dan penjuru dunia tiap hari! Klik http://t.co/vqyWuF3ihg Paling update!!!,'1067421559432724480,'552481556,,,"[{""id"":""\\""552481556\\"""",""name"":""\\""eko_pemimpi\\""""},{""id"":""\\""711842070080544770\\"""",""name"":""\\""XLAxiata_Tbk\\""""}]",22508,0,0,0,,,'male,[],0,,,,'in,'en,,,,,,,,,,,,
