object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,
'shopee,'1071107095980691456,08/12/2018 1:20,'social_media,'twitter,'status,'keyword,'shopee,'972358616324890624,'Wannable_twts,'INTLBASE : @INTLWANNABLE,'/wb wts album only+sleeve ong+poster 260k bisa shopee https://t.co/VcJXRBVbG7,0,'http://pbs.twimg.com/profile_images/1056405097704435712/k23blyf2_normal.jpg,"[""http://pbs.twimg.com/media/Dt1WOgMUcAEEUaR.jpg""]",'https://twitter.com/statuses/1071107095980691456,'A NEW AUTOBASE FOR WANNABLES • USE /wb FOR AUTODM — Read the rules📍• Open DM every weekend • INTL BASE: @INTLWANNABLE • support: @wbtwts_support,,,,,[],4231,0,1,0,,'SUPPORT AND LOVE WANNAONE ♡⃛,,[],0,,,,'en,'en,,,,,,,,,
'shopee,'1071125971888009216,08/12/2018 2:35,'social_media,'twitter,'status,'keyword,'shopee,'724493795279007744,'munbukalapak,'DM SERTAKAN UNAME ATAU AUTOBLOCK,'/wtb/ ada yg jual koin shopee? &gt 120c . sekalian bantu checkout. rep harganya juga ya,0,0,'http://pbs.twimg.com/profile_images/891127681982504960/uHwjwL0w_normal.jpg,[],'https://twitter.com/statuses/1071125971888009216,'Provides what your needs😊 | AUTOPOST | ⛔ WE DONT OWN ANY CONTENT | sub base @rlthingy | cek link for rules | use /wtb/ or /wts/ or /wtt/ /wta/ | JANGAN MENIPU⛔,,,,,[],33010,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1071114643098099712,08/12/2018 1:50,'social_media,'twitter,'status,'keyword,'shopee,'724493795279007744,'munbukalapak,'DM SERTAKAN UNAME ATAU AUTOBLOCK,'/Wts/ Masih ada yg mau sharing sg nct?  Bisa Dp via shopee. Rep mau apa+bias,0,'http://pbs.twimg.com/profile_images/891127681982504960/uHwjwL0w_normal.jpg,[],'https://twitter.com/statuses/1071114643098099712,'Provides what your needs😊 | AUTOPOST | ⛔ WE DONT OWN ANY CONTENT | sub base @rlthingy | cek link for rules | use /wtb/ or /wts/ or /wtt/ /wta/ | JANGAN MENIPU⛔,,,,,[],33010,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,,
'shopee,'1071108926723125249,08/12/2018 1:27,'social_media,'twitter,'status,'keyword,'shopee,'870583875734388736,'jujuyapadaku,'🦄 #HelpMe1stWin🦄,'@askmenfess Cek mutasi coba. Mungkin karena udah tengah malem. Soalnya pernah jam segini aku gak bisa bayar shopee  padahal pake virtual acc.,0,0,'http://pbs.twimg.com/profile_images/1070594046186246144/Nt6uTLvl_normal.jpg,[],'https://twitter.com/statuses/1071108926723125249,'semester 9? ㅎㅎㅎㅎㅎㅎ,'1071108354464862208,'810423824034299904,,,"[{""id"":""810423824034299904"",""name"":""askmenfess""}]",160,0,0,0,,'L.O.V.E ELF ,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071105903590436869,08/12/2018 1:15,'social_media,'twitter,'status,'keyword,'shopee,'1886829464,'uwusist,'📌,'@begarmy shopee sis,0,'http://pbs.twimg.com/profile_images/1071037893303365632/3Vj70KyU_normal.jpg,[],https://twitter.com/statuses/1071105903590436869,'waѕ a нaтerѕ wнo ғall ιn love🔆,'1071103678235328513,'990170924870598656,,,"[{""id"":""990170924870598656"",""name"":""begarmy""}]",2237,0,0,0,,'Jakarta, Indonesia,,[],0,,,,'en,'en,,,,,,,,
'shopee,'1071120810184568832,08/12/2018 2:14,'social_media,'twitter,'status,'keyword,'shopee,'1045270884976476160,'fruictaemi,'☘️,'@chenxiiaw @ShopeeID Bambam nya ucul:”,0,'http://pbs.twimg.com/profile_images/1071054178879889409/ElZ_zg7s_normal.jpg,[],https://twitter.com/statuses/1071120810184568832,'dum spiro, spero. find me on zepeto OUHDO7,'1071120710922194945,'1042192947553349632,,,"[{""id"":""1042192947553349632"",""name"":""chenxiiaw""},{""id"":""2983890506"",""name"":""ShopeeID""}]",121,0,0,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071113652063727616,08/12/2018 1:46,'social_media,'twitter,'status,'keyword,'shopee,'1156180562,'Ristyana_,'risti🐯 // 📌 SHARING PHOTOESSAY SEASON2,'@diarybroduce Aku ada 200k bisa dp 50% pelunasan shopee,0,'http://pbs.twimg.com/profile_images/1071110647625113600/H_n4O4Ke_normal.jpg,[],'https://twitter.com/statuses/1071113652063727616,''may your trials end in full bloom. though your beginning might be humble, may the end be prosperous.' - So Far Away,'1070586184248651776,'999813315059564545,,,"[{""id"":""999813315059564545"",""name"":""diarybroduce""}]",899,0,0,0,,'army.wannable.blink.ikonic,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071115321422028802,08/12/2018 1:52,'social_media,'twitter,'status,'keyword,'shopee,'2983890506,'ShopeeID,'Shopee Indonesia,'@ikaryulianti Hi Kak  kami memahami kendala yang kamu alami. Mohon infokan detail kendala kamu melalui inbox Twitter kami ya kak. :) ^IR,0,0,'http://pbs.twimg.com/profile_images/1064374323345903616/mLlUPB-t_normal.jpg,[],https://twitter.com/statuses/1071115321422028802,'Jelajahi pusat perbelanjaan mobile, Shopee || Keluhan & Pertanyaan: @ShopeeCare || CS: 1500702 / Klik: https://t.co/3zAwSARVXL || Download Shopee:,'1070958822095708160,'2527710127,,,"[{""id"":""2527710127"",""name"":""ikaryulianti""}]",52934,0,0,0,,,,[],0,,,,'in,'en,,,,,,,
'jdid,'1071171132416348160,08/12/2018 5:34,'social_media,'twitter,'status,'keyword,'jdid,'2336587290,'rizfa_zaen,'Rizki Fadhilah,'@jannahkaryoto @JDid Konfirmasi ke kurir an jdid nya je.. @jannahkaryoto,0,'http://pbs.twimg.com/profile_images/959759846902874113/GWamlXK9_normal.jpg,[],'https://twitter.com/statuses/1071171132416348160,'Living in Boyolali, Bachelor of Mathematics Education, Walisongo State Islamic University,'1070823965281533952,'1174647055,,,"[{""id"":""1174647055"",""name"":""jannahkaryoto""},{""id"":""3249376970"",""name"":""JDid""},{""id"":""1174647055"",""name"":""jannahkaryoto""}]",135,0,0,0,,'indonesia,,[],0,,,,'in,'en,,,,,,,
'shopee,'1071118053708972037,08/12/2018 2:03,'social_media,'twitter,'status,'keyword,'shopee,'2534904678,'pcykookie,'📌 WTS BTS ALBUM,'@munbukalapak halo  aku ada bts album wings pc group. 190k. bisa shopee yaaa~,0,0,'http://pbs.twimg.com/profile_images/1070462654467072001/oyjvLovW_normal.jpg,[],'https://twitter.com/statuses/1071118053708972037,'ARMY⏳2013 | 🌸화양연화 : Beautiful moments in my life: BTS LIVE TRILOGY WINGS TOUR IN JKT '170429'🌸,'1068873666799104000,'724493795279007744,,,"[{""id"":""724493795279007744"",""name"":""munbukalapak""}]",368,0,0,0,,'dream,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1071111238967414785,08/12/2018 1:36,'social_media,'twitter,'status,'keyword,'shopee,'4408988004,'BAEJINFORCE,'Amn. sapta,'@NAKOFORCE @PCYFORCE Ada satu orang india gt. Gua menangin dia aja tp dia gak ada shopee,0,'http://pbs.twimg.com/profile_images/1066003787691712512/KxXtXOgd_normal.jpg,[],'https://twitter.com/statuses/1071111238967414785,'Wanna One Bae’s visual since 00. Odey only,'1071111056863293440,'3022762321,,,"[{""id"":""3022762321"",""name"":""NAKOFORCE""},{""id"":""1053597558726057985"",""name"":""PCYFORCE""}]",194,0,0,0,,'Airforce,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071127302644424704,08/12/2018 2:40,'social_media,'twitter,'status,'keyword,'shopee,'2983890506,'ShopeeID,'Shopee Indonesia,'@NendaAndintya Hi Kak  untuk verifikasi KTP kamu mohon untuk menunggu 5 hari kerja ya kak. :) ^IR,0,0,'http://pbs.twimg.com/profile_images/1064374323345903616/mLlUPB-t_normal.jpg,[],https://twitter.com/statuses/1071127302644424704,'Jelajahi pusat perbelanjaan mobile, Shopee || Keluhan & Pertanyaan: @ShopeeCare || CS: 1500702 / Klik: https://t.co/3zAwSARVXL || Download Shopee:,'1070962370560712705,'171495025,,,"[{""id"":""171495025"",""name"":""NendaAndintya""}]",52934,0,0,0,,,,[],0,,,,'in,'en,,,,,,,
'shopee,'1071107314210336768,08/12/2018 1:20,'social_media,'twitter,'status,'keyword,'shopee,'886815657374789632,'shiennln,'Shienlentika F,'@New_preloved Ada shopee?,0,'http://pbs.twimg.com/profile_images/1068170872966471680/Kg6lWRLo_normal.jpg,[],'https://twitter.com/statuses/1071107314210336768,'random ppl all time high.,'1071100805036396544,'962344170827362305,,,"[{""id"":""962344170827362305"",""name"":""New_preloved""}]",19,0,0,0,,,,[],0,,,,'en,'id,,,,,,,,,
'shopee,'1071108805973336064,08/12/2018 1:26,'social_media,'twitter,'status,'keyword,'shopee,'2945068629,'seoulonni,'onni,'@New_preloved Shopee???,0,'http://pbs.twimg.com/profile_images/1064747581211738112/XDb9drOl_normal.jpg,[],https://twitter.com/statuses/1071108805973336064,'ca , fg , ba ㅡ yuk baca thread aku! 💕,'1071094521771917312,'962344170827362305,,,"[{""id"":""962344170827362305"",""name"":""New_preloved""}]",201,0,0,0,,'Indonesia,,[],0,,,,'en,'en,,,,,,,
'shopee,'1071106504189607936,08/12/2018 1:17,'social_media,'twitter,'status,'keyword,'shopee,'2236869396,'zunggou,'JK.,'@rosiearer Kemarin gimana Shopee di Indonesianya. Katanya Rose cantik banget kalau dilihat langsung.,0,'http://pbs.twimg.com/profile_images/1071108848381943808/GxKy9WmU_normal.jpg,[],'https://twitter.com/statuses/1071106504189607936,'( RP ) arcā — Loud at times, quiet at times. Overflowing with passion yet a little bit dumb. Doesn't like to lose and has a strong sense of pride. Addie's.,'1068743702124802053,'1013853657098407936,,,"[{""id"":""1013853657098407936"",""name"":""rosiearer""}]",1045,0,0,0,,'Lavie_53,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071119569601871872,08/12/2018 2:09,'social_media,'twitter,'status,'keyword,'shopee,'2983890506,'ShopeeID,'Shopee Indonesia,'@rositayeay Hi Kak  dengan senang hati akan menginfokan kamu mengenai kisi-kisi Kuis Shopee,0, kami sarankan kamu mengikuti Kuis Shopee dari sesi awal sampai akhir ya, untuk informasi updatenya Kuis Shopee. Terima kasih. :) ^IF,0,'http://pbs.twimg.com/profile_images/1064374323345903616/mLlUPB-t_normal.jpg,[],https://twitter.com/statuses/1071119569601871872,'Jelajahi pusat perbelanjaan mobile, Shopee || Keluhan & Pertanyaan: @ShopeeCare || CS: 1500702 / Klik: https://t.co/3zAwSARVXL || Download Shopee:,'1070961092602425344,'230666499,,,"[{""id"":""230666499"",""name"":""rositayeay""}]",52934,0,0,0,,,,[],0,,,,'in,'en,,,,,
'shopee,'1071106168137740289,08/12/2018 1:16,'social_media,'twitter,'status,'keyword,'shopee,'1047130729191170050,'Deviagrn3,'Depii 👧🏻,'@rudianggonok Goyang shopee aja berfaeda wkwk,0,'http://pbs.twimg.com/profile_images/1049316055066103813/L29zJVYO_normal.jpg,[],'https://twitter.com/statuses/1071106168137740289,'new acc. acc lama ke reset 😌💔,'1071082280825716737,'1458256428,,,"[{""id"":""1458256428"",""name"":""rudianggonok""}]",27,0,0,0,,'Yogyakarta, Indonesia,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071109668624228352,08/12/2018 1:30,'social_media,'twitter,'status,'keyword,'shopee,'1026447897330475008,'crownbluerose,'a🦄,'@shiennln @New_preloved ada shopee kak  kalau minat dm aku aja yaa -s,0,0,'http://pbs.twimg.com/profile_images/1061291601039781889/EvcVK2rx_normal.jpg,[],https://twitter.com/statuses/1071109668624228352,'have a good day💖 |cita cita usaha online, tapi belum punya modal, doain aja y manteman|,'1071107314210336768,'886815657374789632,,,"[{""id"":""886815657374789632"",""name"":""shiennln""},{""id"":""962344170827362305"",""name"":""New_preloved""}]",306,0,0,0,,,,[],0,,,,'in,'en,,,,,,
'shopee,'1071107928277438464,08/12/2018 1:23,'social_media,'twitter,'status,'keyword,'shopee,'2716766197,'dianrusdiana52,'Dian Rusdiana,'@ShopeeID May dong 😍,0,'http://pbs.twimg.com/profile_images/649870992798384129/kgO3KfBw_normal.jpg,[],https://twitter.com/statuses/1071107928277438464,'Selalu terus berjuang apa yang kita inginkan.,'1069801390732541955,'2983890506,,,"[{""id"":""2983890506"",""name"":""ShopeeID""}]",20,0,0,0,,'Bekasi,,[],0,,,,'en,'id,,,,,,,,,
'shopee,'1071122117427585024,08/12/2018 2:19,'social_media,'twitter,'status,'keyword,'shopee,'1057571253203087360,'dongiejun,'DongDong 이여친 🌸 Marsa,"'@svtrgt pertanyaan terakhir tentang princess seondeok(?) Ituu aku ga pernah nonton dramanya :"") padahal kurang pertanyaan itu doang aku ga bs jawab ;"") dpt 19rb koin shopee dong perorang :"")",0,'http://pbs.twimg.com/profile_images/1069197241645096960/PpncO3yW_normal.jpg,[],'https://twitter.com/statuses/1071122117427585024,'Second Acc From an iKONIC 💕 Part of Red Ocean 💕 Part of KonFire 💕,'1071041732152881152,'935881190,,,"[{""id"":""935881190"",""name"":""svtrgt""}]",95,0,0,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071119623116865536,08/12/2018 2:09,'social_media,'twitter,'status,'keyword,'shopee,'1306592682,'Fatinnaa_,'zuliana,'@xzmxyxnxs @AdDien90 shopee bodoh gak ke 😂😭,0,'http://pbs.twimg.com/profile_images/1068206150317830144/8BJRbU83_normal.jpg,[],https://twitter.com/statuses/1071119623116865536,'I love myself and you 🌈,'1071095841522249728,'1971361621,,,"[{""id"":""1971361621"",""name"":""xzmxyxnxs""},{""id"":""409174656"",""name"":""AdDien90""}]",540,0,0,0,,'Love,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071107357315235840,08/12/2018 1:21,'social_media,'twitter,'status,'keyword,'shopee,'1056544923514630144,'_taecha,'Baby Tiger🐯,'@YuanZha33 Check out shopee,0,'http://pbs.twimg.com/profile_images/1070079332536639489/69gDh6ME_normal.jpg,[],https://twitter.com/statuses/1071107357315235840,'Be yourself💜 @bts_twt,'1071014626702196736,'975630564492374016,,,"[{""id"":""975630564492374016"",""name"":""YuanZha33""}]",69,0,0,0,,'Bgr, Indo,,[],0,,,,'en,'id,,,,,,,,
'shopee,'1071107107615719424,08/12/2018 1:20,'social_media,'twitter,'status,'keyword,'shopee,'999813315059564545,'diarybroduce,'[Bro] • JUALAN 7-10 MALAM WEEKEND, JANGAN OOT '[Bro] gaes,0, ada yg tau yg open po fullset photo essay 2 di shopee ngga?,0,'http://pbs.twimg.com/profile_images/1066678188107952130/KZArLvOs_normal.jpg,[],'https://twitter.com/statuses/1071107107615719424,'Auto base menfess for Produce 101 season 2 stan use [Bro] to send menfess | AUTO POST DM ON | rules di likes | pengaduan diarybroduce @peuromiseu,,,,,[],11808,0,1,0,,'pondok pesantren broduce 101,,[],0,,,,'in,'en,,,,,,,
'shopee,'1071125972487794688,08/12/2018 2:35,'social_media,'twitter,'status,'keyword,'shopee,'2372004222,'tanya2rl,'USE [tanyarl],'[tanyarl] ada yg jual koin shopee? &gt 120c . sekalian bantu checkout. rep harganya juga ya,0,0,'http://pbs.twimg.com/profile_images/1050588809929191424/BS4z6eUR_normal.jpg,[],'https://twitter.com/statuses/1071125972487794688,'use [tanyarl]  auto dm 24/7 for CA/PA/FA, follback? rep and rt pinned.  our other base @AUTOMNFS @curhatanRPgw, Enjoy and have fun with us,,,,,[],59856,0,0,0,,'ourbaseCorp,,[],0,,,,'in,'id,,,,,,
'shopee,'1071125961536491520,08/12/2018 2:35,'social_media,'twitter,'status,'keyword,'shopee,'962344170827362305,'New_preloved,'{NP} | ON ‼️,'{np} ada yg jual koin shopee? &gt 120c . sekalian bantu checkout. rep harganya juga ya,0,0,'http://pbs.twimg.com/profile_images/1020621320923463681/5W3LQZ74_normal.jpg,[],'https://twitter.com/statuses/1071125961536491520,'Auto DM Base untuk berjualan barang NEW maupun PRELOVED 💸🤩 ‼️TIDAK BERTANGGUNG JAWAB ATAS PENIPUAN YG TERJADI DI BASE INI ‼️ | Pengaduan 👉🏻 @kentankrenyah,,,,,[],36581,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071115896100286464,08/12/2018 1:55,'social_media,'twitter,'status,'keyword,'shopee,'962344170827362305,'New_preloved,'{NP} | ON ‼️,'{np} Ampuh ngatasin rambut rontok! check pinned @R4lNYDAY for details. Bisa shopee https://t.co/rStnLrZ5ip,0,'http://pbs.twimg.com/profile_images/1020621320923463681/5W3LQZ74_normal.jpg,"[""http://pbs.twimg.com/media/DadaLXkVQAAOM6E.jpg""]",'https://twitter.com/statuses/1071115896100286464,'Auto DM Base untuk berjualan barang NEW maupun PRELOVED 💸🤩 ‼️TIDAK BERTANGGUNG JAWAB ATAS PENIPUAN YG TERJADI DI BASE INI ‼️ | Pengaduan 👉🏻 @kentankrenyah,,,,,"[{""id"":""2946710204"",""name"":""R4lNYDAY""}]",36581,0,2,0,,,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071118743864889344,08/12/2018 2:06,'social_media,'twitter,'status,'keyword,'shopee,'495997263,'shaniaruhmala,'Acaan,"'Aku mau #IPHONEX, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/DLBHqi1CTe",0,'http://pbs.twimg.com/profile_images/1016843795600510976/mEbS64jp_normal.jpg,[],https://twitter.com/statuses/1071118743864889344,'🐨,,,,,[],552,0,0,0,,'Bogor Barat, Indonesia,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1071118783995998208,08/12/2018 2:06,'social_media,'twitter,'status,'keyword,'shopee,'1036447461693247488,'AuliaTama3,'AuliaTama,"'Aku mau #IPHONEX, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/hsidJQ6f98",0,'http://pbs.twimg.com/profile_images/1039343482437955584/GezFC3qX_normal.jpg,[],'https://twitter.com/statuses/1071118783995998208,,,,,,[],0,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071112301644734464,08/12/2018 1:40,'social_media,'twitter,'status,'keyword,'shopee,'884341945153183745,'knowjeong,'King of Charming,"'Aku mau #IPHONEX, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/OWqGSv8V95",0,'http://pbs.twimg.com/profile_images/1064852316925259777/CUEPXDt2_normal.jpg,[],'https://twitter.com/statuses/1071112301644734464,'When you're unseen in one second time, I definitely die.,,,,,[],9,0,0,0,,'your heart,,[],0,,,,'in,'id,,,,,,,,
'shopee,'1071127274097766400,08/12/2018 2:40,'social_media,'twitter,'status,'keyword,'shopee,'752865949,'dadoyescobar,'dadoy escobar,"'Aku mau #IPHONEX, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/sLhCHjoh9i",0,'http://pbs.twimg.com/profile_images/1032766691455823872/6e5vErNn_normal.jpg,[],'https://twitter.com/statuses/1071127274097766400,'Global ID Contractor 🚧 Medan Skateboarding ╰ɵ───ɵ╯#TeamOfStreetActivityID #Dota2Player,,,,,[],2292,0,0,0,,'-,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071122520730886144,08/12/2018 2:21,'social_media,'twitter,'status,'keyword,'shopee,'2388918530,'mbagusnugraha,'Bagus Nugraha,"'Aku mau #IPHONEX, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/tItFSPS0o9",0,'http://pbs.twimg.com/profile_images/1060779908878675968/TOHw9xFk_normal.jpg,[],'https://twitter.com/statuses/1071122520730886144,'I just need friendship than love in this world ☺️,,,,,[],166,0,0,0,,'Bandung, Indonesia,,[],0,,,,'in,'en,,,,,,,,
'shopee,'1071112113920237568,08/12/2018 1:40,'social_media,'twitter,'status,'keyword,'shopee,'63136094,'liaindri,'lia indri,"'Aku mau #MERCEDES, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/5DVI3x9WVn",0,'http://pbs.twimg.com/profile_images/928312759992778752/tfWA0Wcr_normal.jpg,[],'https://twitter.com/statuses/1071112113920237568,'Aries's mine • I was born on 170489 • Allah always beside me • I live life and try and smile as much as possible.. Family and friends are everything,,,,,[],827,0,0,0,,'Jakarta - Magetan,,[],0,,,,'in,'en,,,,,,,,,
'shopee,'1071107807473102848,08/12/2018 1:22,'social_media,'twitter,'status,'keyword,'shopee,'2716766197,'dianrusdiana52,'Dian Rusdiana,"'Aku mau #MERCEDES, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/GNxwCgjUq7",0,'http://pbs.twimg.com/profile_images/649870992798384129/kgO3KfBw_normal.jpg,[],'https://twitter.com/statuses/1071107807473102848,'Selalu terus berjuang apa yang kita inginkan.,,,,,[],20,0,0,0,,'Bekasi,,[],0,,,,'in,'id,,,,,,,,,
'shopee,'1071121953904254976,08/12/2018 2:19,'social_media,'twitter,'status,'keyword,'shopee,'979039170768203776,'cijen_,'jennifer,"'Aku mau #MERCEDES, kalau kamu? Saksikan #Shopee1212BirthdaySale LIVE di ANTV, SCTV, GTV &amp; NET Rabu 12 Des pk. 19:00 WIB! Nantikan kejutan Kuis Shopee 3x dan Goyang Shopee 4x dengan Grand prize Mercedes Benz! Info: https://t.co/pn1rA42nmz",0,'http://pbs.twimg.com/profile_images/979040270724378624/qzpngAIy_normal.jpg,[],'https://twitter.com/statuses/1071121953904254976,'blink✨,,,,,[],1,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
